field	standardized_value	primary_semantic_class	secondary_semantic_classes	semantic_components	confidence	field_compatibility	additive_destinations	remove_from_current_field	review_required	action_class	row_count	reason	expected_semantic_classes
Environment_Medium_SD	pond water	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	2221	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	hot spring water	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	1989	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	hospital wastewater	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	1445	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	hospital sewage	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	942	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	canal water	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	741	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	surface/open water	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	379	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	food-processing water	environment_medium	food_commodity	food_commodity:explicit food or commodity context|environment_medium:environmental medium	medium	compatible_composite	Isolation_Source_SD|Sample_Type_SD	false	true	composite_requires_split	23	food_commodity:explicit food or commodity context; environment_medium:environmental medium	environment_medium
Environment_Medium_SD	cave/cryoconite water	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	22	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	pond sediment	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	22	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	wastewater/sewage treatment plant	environment_medium	environment_local_scale	environment_medium:wastewater/sewage|environment_local_scale:treatment plant	high	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	11	environment_medium:wastewater/sewage; environment_local_scale:treatment plant	environment_medium
Environment_Medium_SD	river sediment	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	1	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD_Broad	water	environment_medium		environment_medium:environmental medium	high	compatible	Environment_Medium_SD	false	false	additive_axis_enrichment	192665	environment_medium:environmental medium	environment_medium
Environment_Medium_SD_Broad	soil	environment_medium		environment_medium:environmental medium	high	compatible	Environment_Medium_SD	false	false	additive_axis_enrichment	97507	environment_medium:environmental medium	environment_medium
Environment_Medium_SD_Broad	sediment	environment_medium		environment_medium:environmental medium	high	compatible	Environment_Medium_SD	false	false	additive_axis_enrichment	76342	environment_medium:environmental medium	environment_medium
Environment_Medium_SD_Broad	wastewater/sewage	environment_medium		environment_medium:wastewater/sewage	high	compatible	Environment_Medium_SD	false	false	additive_axis_enrichment	19627	environment_medium:wastewater/sewage	environment_medium
Environment_Medium_SD_Broad	biofilm	environment_medium		environment_medium:environmental medium	high	compatible	Environment_Medium_SD	false	false	additive_axis_enrichment	6560	environment_medium:environmental medium	environment_medium
Host_Anatomical_Material_SD	feces/stool	anatomical_material	sample_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD	false	true	composite_requires_split	266715	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material
Host_Anatomical_Material_SD	blood	anatomical_material	sample_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD	false	true	composite_requires_split	114256	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material
Host_Anatomical_Material_SD	cerebrospinal fluid	anatomical_material	sample_material	sample_material:cerebrospinal fluid|anatomical_material:host anatomical material	high	compatible_composite	Sample_Material_SD|Sample_Type_SD	false	true	composite_requires_split	5264	sample_material:cerebrospinal fluid; anatomical_material:host anatomical material	anatomical_material
Host_Anatomical_Material_SD	pus/purulent material	anatomical_material	sample_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD	false	true	composite_requires_split	2645	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material
Host_Anatomical_Site_SD	gastrointestinal tract	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Isolation_Site_SD	false	false	additive_axis_enrichment	103923	anatomical_site:anatomical site or plant part	anatomical_site
Host_Anatomical_Site_SD	rectum/perianal region	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Isolation_Site_SD	false	false	additive_axis_enrichment	36352	anatomical_site:anatomical site or plant part	anatomical_site
Host_Anatomical_Site_SD	skin/body surface	anatomical_site	environment_local_scale	anatomical_site:anatomical site or plant part|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Isolation_Site_SD|Environment_Local_Scale_SD	false	true	composite_requires_split	18793	anatomical_site:anatomical site or plant part; environment_local_scale:local environmental or facility feature	anatomical_site
Host_Anatomical_Site_SD	lower respiratory tract/bronch/pleural cavity	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Isolation_Site_SD	false	false	additive_axis_enrichment	17996	anatomical_site:anatomical site or plant part	anatomical_site
Host_Anatomical_Site_SD	nasal cavity/sinus/upper respiratory tract	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Isolation_Site_SD	false	false	additive_axis_enrichment	17926	anatomical_site:anatomical site or plant part	anatomical_site
Host_Anatomical_Site_SD	oral cavity	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Isolation_Site_SD	false	false	additive_axis_enrichment	14437	anatomical_site:anatomical site or plant part	anatomical_site
Host_Anatomical_Site_SD	urogenital tract	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Isolation_Site_SD	false	false	additive_axis_enrichment	6968	anatomical_site:anatomical site or plant part	anatomical_site
Host_Anatomical_Site_SD	cervix	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Isolation_Site_SD	false	false	additive_axis_enrichment	1165	anatomical_site:anatomical site or plant part	anatomical_site
Host_Anatomical_Site_SD	breast	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Isolation_Site_SD	false	false	additive_axis_enrichment	972	anatomical_site:anatomical site or plant part	anatomical_site
Host_Anatomical_Site_SD	vagina	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Isolation_Site_SD	false	false	additive_axis_enrichment	675	anatomical_site:anatomical site or plant part	anatomical_site
Host_Anatomical_Site_SD	tonsil/oropharyngeal site	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Isolation_Site_SD	false	false	additive_axis_enrichment	638	anatomical_site:anatomical site or plant part	anatomical_site
Host_Anatomical_Site_SD	cloaca	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Isolation_Site_SD	false	false	additive_axis_enrichment	326	anatomical_site:anatomical site or plant part	anatomical_site
Host_Anatomical_Site_SD	uterus	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Isolation_Site_SD	false	false	additive_axis_enrichment	226	anatomical_site:anatomical site or plant part	anatomical_site
Host_Anatomical_Site_SD	organ/tissue site	anatomical_site	sample_material	sample_material:physical specimen/material|anatomical_site:anatomical site or plant part	medium	compatible_composite	Isolation_Site_SD|Sample_Material_SD|Sample_Type_SD	false	true	composite_requires_split	18	sample_material:physical specimen/material; anatomical_site:anatomical site or plant part	anatomical_site
Host_Disease_SD	skin and soft tissue infection	disease	sample_material|anatomical_site	disease:disease or disease class|sample_material:physical specimen/material|anatomical_site:anatomical site or plant part	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	1393	disease:disease or disease class; sample_material:physical specimen/material; anatomical_site:anatomical site or plant part	disease
Host_Disease_SD	breast neoplasm	disease	anatomical_site	disease:disease or disease class|anatomical_site:anatomical site or plant part	medium	compatible_composite	Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	706	disease:disease or disease class; anatomical_site:anatomical site or plant part	disease
Host_Disease_SD	lung neoplasm	disease	anatomical_site	disease:disease or disease class|anatomical_site:anatomical site or plant part	medium	compatible_composite	Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	342	disease:disease or disease class; anatomical_site:anatomical site or plant part	disease
Host_Disease_SD	wound infection	disease	anatomical_site	disease:disease or disease class|anatomical_site:anatomical site or plant part	medium	compatible_composite	Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	211	disease:disease or disease class; anatomical_site:anatomical site or plant part	disease
Host_Disease_SD	skin infection	disease	anatomical_site	disease:disease or disease class|anatomical_site:anatomical site or plant part	medium	compatible_composite	Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	132	disease:disease or disease class; anatomical_site:anatomical site or plant part	disease
Host_Disease_SD	traumatic brain injury	disease	anatomical_site	disease:disease or disease class|anatomical_site:anatomical site or plant part	medium	compatible_composite	Host_Anatomical_Site_SD|Isolation_Site_SD	false	true	composite_requires_split	7	disease:disease or disease class; anatomical_site:anatomical site or plant part	disease
Host_Disease_SD	plant disease, unspecified	disease	host_context	disease:disease or disease class|host_context:host-associated context	medium	compatible_composite	Host_Context_SD	false	true	composite_requires_split	1	disease:disease or disease class; host_context:host-associated context	disease
Host_Health_State_SD	healthy/control	health_state	study_group	health_state:healthy|study_group:control group	high	compatible_composite	Host_Study_Group_SD	false	true	composite_requires_split	1077	health_state:healthy; study_group:control group	health_state
Host_Health_State_SD	diseased/patient	health_state	host_context	health_state:host health state|host_context:host-associated context	medium	compatible_composite	Host_Context_SD	false	true	composite_requires_split	50	health_state:host health state; host_context:host-associated context	health_state
Host_Production_Context_SD	market swine	environment_local_scale	host_context	environment_local_scale:local environmental or facility feature|host_context:host-associated context	medium	incompatible	Environment_Local_Scale_SD|Host_Context_SD	false	true	composite_requires_split	836	environment_local_scale:local environmental or facility feature; host_context:host-associated context	production_context
Isolation_Site_SD	gastrointestinal tract	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	103798	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	sterile body site	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	46777	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	rectum/perianal region	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	36352	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	nasopharynx/oropharynx	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	29951	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	wound	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	22269	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	lower respiratory tract/bronch/pleural cavity	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	20282	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	skin/body surface	anatomical_site	environment_local_scale	anatomical_site:anatomical site or plant part|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Host_Anatomical_Site_SD|Environment_Local_Scale_SD	false	true	composite_requires_split	19165	anatomical_site:anatomical site or plant part; environment_local_scale:local environmental or facility feature	anatomical_site
Isolation_Site_SD	nasal cavity/sinus/upper respiratory tract	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	17919	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	organ/tissue site	anatomical_site	sample_material	sample_material:physical specimen/material|anatomical_site:anatomical site or plant part	medium	compatible_composite	Host_Anatomical_Site_SD|Sample_Material_SD|Sample_Type_SD	false	true	composite_requires_split	15402	sample_material:physical specimen/material; anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	oral cavity	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	14445	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	respiratory tract	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	11118	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	urogenital tract	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	7165	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	leaf tissue	anatomical_site	sample_material	sample_material:physical specimen/material|anatomical_site:anatomical site or plant part	medium	compatible_composite	Host_Anatomical_Site_SD|Sample_Material_SD|Sample_Type_SD	false	true	composite_requires_split	6701	sample_material:physical specimen/material; anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	abscess	anatomical_site	sample_material|disease	sample_material:abscess material|anatomical_site:abscess/lesion site|disease:disease manifestation	medium	compatible_composite	Host_Anatomical_Site_SD|Sample_Material_SD|Sample_Type_SD|Host_Disease_SD	false	true	composite_requires_split	4086	sample_material:abscess material; anatomical_site:abscess/lesion site; disease:disease manifestation	anatomical_site
Isolation_Site_SD	gut content	anatomical_site	sample_material|anatomical_material	sample_material:gut/intestinal content|anatomical_material:host anatomical material|anatomical_site:gastrointestinal tract	high	compatible_composite	Host_Anatomical_Site_SD|Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	3257	sample_material:gut/intestinal content; anatomical_material:host anatomical material; anatomical_site:gastrointestinal tract	anatomical_site
Isolation_Site_SD	root	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	2857	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	cloaca	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	1900	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	cervix	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	1165	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	plant stem	anatomical_site	host_context	anatomical_site:anatomical site or plant part|host_context:host-associated context	medium	compatible_composite	Host_Anatomical_Site_SD|Host_Context_SD	false	true	composite_requires_split	979	anatomical_site:anatomical site or plant part; host_context:host-associated context	anatomical_site
Isolation_Site_SD	breast	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	972	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	vagina	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	675	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	tonsil/oropharyngeal site	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	639	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	bronchoalveolar lavage fluid	anatomical_site	sample_material|collection_method	sample_material:lavage fluid|collection_method:bronchoalveolar lavage|anatomical_site:lower respiratory tract	high	compatible_composite	Host_Anatomical_Site_SD|Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	258	sample_material:lavage fluid; collection_method:bronchoalveolar lavage; anatomical_site:lower respiratory tract	anatomical_site
Isolation_Site_SD	gastric biopsy	anatomical_site	sample_material|collection_method	sample_material:biopsy/tissue|collection_method:biopsy|anatomical_site:stomach/gastrointestinal tract	high	compatible_composite	Host_Anatomical_Site_SD|Sample_Material_SD|Sample_Type_SD|Sample_Collection_Method_SD	false	true	composite_requires_split	256	sample_material:biopsy/tissue; collection_method:biopsy; anatomical_site:stomach/gastrointestinal tract	anatomical_site
Isolation_Site_SD	uterus	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	226	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	cubital fossa	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	225	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	liver	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	6	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	nasal site	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	6	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	brain	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	5	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	placenta	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	4	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	ear	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	2	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	kidney	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	2	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Site_SD	skin	anatomical_site		anatomical_site:anatomical site or plant part	high	compatible	Host_Anatomical_Site_SD	false	false	additive_axis_enrichment	1	anatomical_site:anatomical site or plant part	anatomical_site
Isolation_Source_SD	poultry meat/product	food_commodity	host_context	food_commodity:explicit food or commodity context|host_context:host-associated context	medium	compatible_composite	Sample_Type_SD|Host_Context_SD	false	true	composite_requires_split	81819	food_commodity:explicit food or commodity context; host_context:host-associated context	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	food/food product	food_commodity		food_commodity:explicit food or commodity context	high	compatible	Sample_Type_SD	false	false	additive_axis_enrichment	27204	food_commodity:explicit food or commodity context	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	healthcare facility	environment_local_scale		environment_local_scale:healthcare facility	high	compatible	Environment_Local_Scale_SD	false	false	additive_axis_enrichment	24785	environment_local_scale:healthcare facility	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	plant-associated material	source_context	host_context|sampling_context|sample_material	source_context:plant-associated material|host_context:plant-associated|sampling_context:plant-associated|sample_material:plant material	high	compatible_composite	Host_Context_SD|Sampling_Context_SD|Sample_Material_SD|Sample_Type_SD	false	true	composite_requires_split	17612	source_context:plant-associated material; host_context:plant-associated; sampling_context:plant-associated; sample_material:plant material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	pork/meat product	food_commodity		food_commodity:explicit food or commodity context	high	compatible	Sample_Type_SD	false	false	additive_axis_enrichment	15096	food_commodity:explicit food or commodity context	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	beef/meat product	food_commodity		food_commodity:explicit food or commodity context	high	compatible	Sample_Type_SD	false	false	additive_axis_enrichment	14499	food_commodity:explicit food or commodity context	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	turkey meat/product	food_commodity		food_commodity:explicit food or commodity context	high	compatible	Sample_Type_SD	false	false	additive_axis_enrichment	14060	food_commodity:explicit food or commodity context	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	blood	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	compatible_composite	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	false	true	composite_requires_split	9729	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	clinical fluid/material	sample_material		sample_material:clinical fluid or purulent material	high	compatible	Sample_Material_SD|Sample_Type_SD	false	false	additive_axis_enrichment	9021	sample_material:clinical fluid or purulent material	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	dairy food	food_commodity		food_commodity:dairy food	high	compatible	Sample_Type_SD	false	false	additive_axis_enrichment	6863	food_commodity:dairy food	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
Isolation_Source_SD	meat product	food_commodity		food_commodity:explicit food or commodity context	high	compatible	Sample_Type_SD	false	false	additive_axis_enrichment	5480	food_commodity:explicit food or commodity context	anatomical_material|environment_broad_scale|environment_local_scale|environment_medium|food_commodity|host_context|sample_material|source_context
