field	standardized_value	primary_semantic_class	secondary_semantic_classes	semantic_components	confidence	field_compatibility	additive_destinations	remove_from_current_field	review_required	action_class	row_count	reason	expected_semantic_classes
Environment_Broad_Scale_SD	laboratory environment	environment_broad_scale		environment_broad_scale:laboratory environment	high	compatible		false	false	compatible_no_action	2649	environment_broad_scale:laboratory environment	environment_broad_scale
Environment_Broad_Scale_SD	geothermal environment	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	963	unresolved:no deterministic semantic component	environment_broad_scale
Environment_Broad_Scale_SD	air/built environment	environment_broad_scale	environment_medium	environment_medium:environmental medium|environment_broad_scale:broad environmental setting	medium	compatible_composite	Environment_Medium_SD	false	true	composite_requires_split	792	environment_medium:environmental medium; environment_broad_scale:broad environmental setting	environment_broad_scale
Environment_Broad_Scale_SD	anthropogenic environment	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	705	unresolved:no deterministic semantic component	environment_broad_scale
Environment_Broad_Scale_SD	anthropogenic terrestrial biome	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	359	unresolved:no deterministic semantic component	environment_broad_scale
Environment_Local_Scale_SD	gut/fecal local context	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	407314	unresolved:no deterministic semantic component	environment_local_scale
Environment_Local_Scale_SD	lake	environment_local_scale		environment_local_scale:local environmental or facility feature	high	compatible		false	false	compatible_no_action	42079	environment_local_scale:local environmental or facility feature	environment_local_scale
Environment_Local_Scale_SD	healthcare facility	environment_local_scale		environment_local_scale:healthcare facility	high	compatible		false	false	compatible_no_action	26917	environment_local_scale:healthcare facility	environment_local_scale
Environment_Local_Scale_SD	coastal area	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	17767	unresolved:no deterministic semantic component	environment_local_scale
Environment_Local_Scale_SD	hot spring	environment_local_scale		environment_local_scale:local environmental or facility feature	high	compatible		false	false	compatible_no_action	16510	environment_local_scale:local environmental or facility feature	environment_local_scale
Environment_Local_Scale_SD	activated sludge	environment_medium		environment_medium:activated sludge	high	incompatible	Environment_Medium_SD	true	true	manual_review	13130	environment_medium:activated sludge	environment_local_scale
Environment_Local_Scale_SD	groundwater	environment_medium		environment_medium:groundwater	high	incompatible	Environment_Medium_SD	true	true	manual_review	12834	environment_medium:groundwater	environment_local_scale
Environment_Local_Scale_SD	river	environment_local_scale		environment_local_scale:river	high	compatible		false	false	compatible_no_action	12246	environment_local_scale:river	environment_local_scale
Environment_Local_Scale_SD	wetland	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	10771	unresolved:no deterministic semantic component	environment_local_scale
Environment_Local_Scale_SD	stream	environment_local_scale		environment_local_scale:local environmental or facility feature	high	compatible		false	false	compatible_no_action	8963	environment_local_scale:local environmental or facility feature	environment_local_scale
Environment_Local_Scale_SD	farm	environment_local_scale		environment_local_scale:farm	high	compatible		false	false	compatible_no_action	7259	environment_local_scale:farm	environment_local_scale
Environment_Local_Scale_SD	urban area	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	6195	unresolved:no deterministic semantic component	environment_local_scale
Environment_Local_Scale_SD	agricultural land	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	5599	unresolved:no deterministic semantic component	environment_local_scale
Environment_Local_Scale_SD	estuary	environment_local_scale		environment_local_scale:estuary	high	compatible		false	false	compatible_no_action	4819	environment_local_scale:estuary	environment_local_scale
Environment_Local_Scale_SD	cold seep	environment_local_scale		environment_local_scale:cold seep	high	compatible		false	false	compatible_no_action	4658	environment_local_scale:cold seep	environment_local_scale
Environment_Local_Scale_SD	pond	environment_local_scale		environment_local_scale:pond	high	compatible		false	false	compatible_no_action	3998	environment_local_scale:pond	environment_local_scale
Environment_Local_Scale_SD	intensive care unit	care_setting		care_setting:care setting	high	incompatible	Host_Care_Setting_SD	true	true	manual_review	2869	care_setting:care setting	environment_local_scale
Environment_Local_Scale_SD	cave	environment_local_scale		environment_local_scale:local environmental or facility feature	high	compatible		false	false	compatible_no_action	2697	environment_local_scale:local environmental or facility feature	environment_local_scale
Environment_Local_Scale_SD	laboratory	sampling_context		sampling_context:laboratory context	medium	incompatible	Sampling_Context_SD	true	true	manual_review	2481	sampling_context:laboratory context	environment_local_scale
Environment_Local_Scale_SD	anaerobic digester	environment_local_scale		environment_local_scale:anaerobic digester	high	compatible		false	false	compatible_no_action	1755	environment_local_scale:anaerobic digester	environment_local_scale
Environment_Local_Scale_SD	drain	environment_local_scale		environment_local_scale:drain	high	compatible		false	false	compatible_no_action	1480	environment_local_scale:drain	environment_local_scale
Environment_Local_Scale_SD	agricultural environment	environment_broad_scale		environment_broad_scale:agricultural environment	high	incompatible	Environment_Broad_Scale_SD	true	true	manual_review	1441	environment_broad_scale:agricultural environment	environment_local_scale
Environment_Local_Scale_SD	food processing facility	environment_local_scale	food_commodity	food_commodity:explicit food or commodity context|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Isolation_Source_SD|Sample_Type_SD	false	true	composite_requires_split	1415	food_commodity:explicit food or commodity context; environment_local_scale:local environmental or facility feature	environment_local_scale
Environment_Local_Scale_SD	glacier	environment_local_scale		environment_local_scale:glacier	high	compatible		false	false	compatible_no_action	1266	environment_local_scale:glacier	environment_local_scale
Environment_Local_Scale_SD	dairy farm	environment_local_scale	production_context|host_context	production_context:dairy production setting|host_context:cattle/livestock|environment_local_scale:farm	high	compatible_composite	Host_Production_Context_SD|Host_Context_SD	false	true	composite_requires_split	1225	production_context:dairy production setting; host_context:cattle/livestock; environment_local_scale:farm	environment_local_scale
Environment_Local_Scale_SD	sink	environment_local_scale		environment_local_scale:sink	high	compatible		false	false	compatible_no_action	1043	environment_local_scale:sink	environment_local_scale
Environment_Local_Scale_SD	canal	environment_local_scale		environment_local_scale:local environmental or facility feature	high	compatible		false	false	compatible_no_action	952	environment_local_scale:local environmental or facility feature	environment_local_scale
Environment_Local_Scale_SD	subsurface shale	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	881	unresolved:no deterministic semantic component	environment_local_scale
Environment_Local_Scale_SD	long-term care facility	environment_local_scale	care_setting	care_setting:care setting|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Host_Care_Setting_SD	false	true	composite_requires_split	843	care_setting:care setting; environment_local_scale:local environmental or facility feature	environment_local_scale
Environment_Local_Scale_SD	irrigation canal	environment_local_scale		environment_local_scale:local environmental or facility feature	high	compatible		false	false	compatible_no_action	840	environment_local_scale:local environmental or facility feature	environment_local_scale
Environment_Local_Scale_SD	non-food-contact surface	environment_local_scale		environment_local_scale:non-food-contact surface	high	compatible		false	false	compatible_no_action	809	environment_local_scale:non-food-contact surface	environment_local_scale
Environment_Local_Scale_SD	surface water layer	environment_local_scale	environment_medium	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Medium_SD	false	true	composite_requires_split	795	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_local_scale
Environment_Local_Scale_SD	rhizosphere	environment_local_scale	host_context	environment_local_scale:rhizosphere|host_context:plant-associated	medium	compatible_composite	Host_Context_SD	false	true	composite_requires_split	665	environment_local_scale:rhizosphere; host_context:plant-associated	environment_local_scale
Environment_Local_Scale_SD	agricultural field	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	579	unresolved:no deterministic semantic component	environment_local_scale
Environment_Local_Scale_SD	rumen/gut content	sample_material	anatomical_material	sample_material:gut/rumen content|anatomical_material:host anatomical material	high	incompatible	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	true	true	manual_review	474	sample_material:gut/rumen content; anatomical_material:host anatomical material	environment_local_scale
Environment_Local_Scale_SD	cleanroom floor	environment_local_scale		environment_local_scale:local environmental or facility feature	high	compatible		false	false	compatible_no_action	380	environment_local_scale:local environmental or facility feature	environment_local_scale
Environment_Local_Scale_SD	food-contact surface	environment_local_scale	food_commodity	food_commodity:explicit food or commodity context|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Isolation_Source_SD|Sample_Type_SD	false	true	composite_requires_split	373	food_commodity:explicit food or commodity context; environment_local_scale:local environmental or facility feature	environment_local_scale
Environment_Local_Scale_SD	cleanroom	environment_local_scale		environment_local_scale:local environmental or facility feature	high	compatible		false	false	compatible_no_action	181	environment_local_scale:local environmental or facility feature	environment_local_scale
Environment_Local_Scale_SD	environmental surface	environment_local_scale		environment_local_scale:local environmental or facility feature	high	compatible		false	false	compatible_no_action	174	environment_local_scale:local environmental or facility feature	environment_local_scale
Environment_Local_Scale_SD	agricultural ecosystem	environment_broad_scale		environment_broad_scale:agricultural environment/ecosystem	high	incompatible	Environment_Broad_Scale_SD	true	true	manual_review	127	environment_broad_scale:agricultural environment/ecosystem	environment_local_scale
Environment_Local_Scale_SD	mariculture biome	environment_broad_scale		environment_broad_scale:mariculture biome	high	incompatible	Environment_Broad_Scale_SD	true	true	manual_review	43	environment_broad_scale:mariculture biome	environment_local_scale
Environment_Local_Scale_SD	agricultural feature	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	25	unresolved:no deterministic semantic component	environment_local_scale
Environment_Local_Scale_SD	healthcare facility surface	environment_local_scale		environment_local_scale:local environmental or facility feature	high	compatible		false	false	compatible_no_action	5	environment_local_scale:local environmental or facility feature	environment_local_scale
Environment_Local_Scale_SD	biofilter	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	3	unresolved:no deterministic semantic component	environment_local_scale
Environment_Local_Scale_SD	hypolithic environment	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	3	unresolved:no deterministic semantic component	environment_local_scale
Environment_Local_Scale_SD	built environment surface	environment_local_scale	environment_broad_scale	environment_local_scale:local environmental or facility feature|environment_broad_scale:broad environmental setting	medium	compatible_composite	Environment_Broad_Scale_SD	false	true	composite_requires_split	1	environment_local_scale:local environmental or facility feature; environment_broad_scale:broad environmental setting	environment_local_scale
Environment_Medium_SD	soil	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	97507	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	sediment	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	64607	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	marine	environment_broad_scale		environment_broad_scale:marine environment	high	incompatible	Environment_Broad_Scale_SD	true	true	manual_review	40376	environment_broad_scale:marine environment	environment_medium
Environment_Medium_SD	wastewater	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	38809	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	agricultural/food-production water	environment_medium	food_commodity	food_commodity:explicit food or commodity context|environment_medium:environmental medium	medium	compatible_composite	Isolation_Source_SD|Sample_Type_SD	false	true	composite_requires_split	34580	food_commodity:explicit food or commodity context; environment_medium:environmental medium	environment_medium
Environment_Medium_SD	air	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	33033	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	seawater	environment_medium		environment_medium:seawater	high	compatible		false	false	compatible_no_action	30305	environment_medium:seawater	environment_medium
Environment_Medium_SD	freshwater	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	24058	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	lake water	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	17515	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	groundwater	environment_medium		environment_medium:groundwater	high	compatible		false	false	compatible_no_action	11342	environment_medium:groundwater	environment_medium
Environment_Medium_SD	water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	9209	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	activated sludge	environment_medium		environment_medium:activated sludge	high	compatible		false	false	compatible_no_action	8104	environment_medium:activated sludge	environment_medium
Environment_Medium_SD	environmental material	source_context		source_context:broad source context	high	incompatible	Isolation_Source_SD	true	true	manual_review	7929	source_context:broad source context	environment_medium
Environment_Medium_SD	biofilm	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	6560	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	estuarine water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	6379	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	river water	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	6305	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	marine sediment	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	6246	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	sewage	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	5921	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	tidal flat sediment	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	5263	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	manure	environment_medium	sample_material	sample_material:manure/fecal material|environment_medium:agricultural organic material	high	compatible_composite	Sample_Material_SD|Sample_Type_SD	false	true	composite_requires_split	4625	sample_material:manure/fecal material; environment_medium:agricultural organic material	environment_medium
Environment_Medium_SD	leachate	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	3937	unresolved:no deterministic semantic component	environment_medium
Environment_Medium_SD	sludge	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	3204	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	environmental water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	2924	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	surface water	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	2882	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	laboratory	sampling_context		sampling_context:laboratory context	medium	incompatible	Sampling_Context_SD	true	true	manual_review	2251	sampling_context:laboratory context	environment_medium
Environment_Medium_SD	culture medium	sample_material	sample_processing	sample_material:culture medium|sample_processing:culture medium/preparation	medium	incompatible	Sample_Material_SD|Sample_Type_SD|Sample_Processing_SD	true	true	manual_review	2229	sample_material:culture medium; sample_processing:culture medium/preparation	environment_medium
Environment_Medium_SD	pond water	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	2221	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	hot spring water	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	1989	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	saline/brine water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	1919	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	hospital wastewater	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	1445	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	built-environment water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	1374	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	sea ice	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	1317	unresolved:no deterministic semantic component	environment_medium
Environment_Medium_SD	healthcare facility	environment_local_scale		environment_local_scale:healthcare facility	high	incompatible	Environment_Local_Scale_SD	true	true	manual_review	1029	environment_local_scale:healthcare facility	environment_medium
Environment_Medium_SD	drinking/distribution water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	996	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	water column	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	972	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	hospital sewage	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	942	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	brackish water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	852	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	subsurface shale	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	847	unresolved:no deterministic semantic component	environment_medium
Environment_Medium_SD	cryoconite	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	835	unresolved:no deterministic semantic component	environment_medium
Environment_Medium_SD	biological product	source_context		source_context:biological product/source context	medium	incompatible	Isolation_Source_SD	true	true	manual_review	826	source_context:biological product/source context	environment_medium
Environment_Medium_SD	biological waste material	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	796	unresolved:no deterministic semantic component	environment_medium
Environment_Medium_SD	canal water	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	741	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	chemically distinct water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	634	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	spring water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	625	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	environmental sample	sampling_context		sampling_context:environmental	high	incompatible	Sampling_Context_SD	true	true	manual_review	463	sampling_context:environmental	environment_medium
Environment_Medium_SD	glacier	environment_local_scale		environment_local_scale:glacier	high	incompatible	Environment_Local_Scale_SD	true	true	manual_review	434	environment_local_scale:glacier	environment_medium
Environment_Medium_SD	compost	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	395	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	built environment surface	environment_local_scale	environment_broad_scale	environment_local_scale:local environmental or facility feature|environment_broad_scale:broad environmental setting	medium	incompatible	Environment_Local_Scale_SD|Environment_Broad_Scale_SD	true	true	manual_review	384	environment_local_scale:local environmental or facility feature; environment_broad_scale:broad environmental setting	environment_medium
Environment_Medium_SD	dust	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	380	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	surface/open water	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	379	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	agricultural organic material	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	298	unresolved:no deterministic semantic component	environment_medium
Environment_Medium_SD	natural/free-living	source_context		source_context:natural or free-living source context	medium	incompatible	Isolation_Source_SD	true	true	manual_review	290	source_context:natural or free-living source context	environment_medium
Environment_Medium_SD	irrigation water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	261	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	agricultural/aquaculture water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	217	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	geologic/produced water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	153	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	metadata descriptor/non-source	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	146	unresolved:no deterministic semantic component	environment_medium
Environment_Medium_SD	produced water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	121	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	salt marsh sediment	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	116	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	ice water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	100	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	Oyster pond	environment_local_scale		environment_local_scale:local environmental or facility feature	high	incompatible	Environment_Local_Scale_SD	true	true	manual_review	86	environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	mud/sediment	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	77	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	drainage/runoff water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	51	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	domestic wastewater	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	29	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	mine water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	27	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	food-processing water	environment_medium	food_commodity	food_commodity:explicit food or commodity context|environment_medium:environmental medium	medium	compatible_composite	Isolation_Source_SD|Sample_Type_SD	false	true	composite_requires_split	23	food_commodity:explicit food or commodity context; environment_medium:environmental medium	environment_medium
Environment_Medium_SD	cave/cryoconite water	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	22	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	pond sediment	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	22	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	drainage water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	14	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	wastewater/sewage treatment plant	environment_medium	environment_local_scale	environment_medium:wastewater/sewage|environment_local_scale:treatment plant	high	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	11	environment_medium:wastewater/sewage; environment_local_scale:treatment plant	environment_medium
Environment_Medium_SD	water/sediment mixture	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	10	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	running water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	8	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	land crag	environment_local_scale		environment_local_scale:land crag	high	incompatible	Environment_Local_Scale_SD	true	true	manual_review	6	environment_local_scale:land crag	environment_medium
Environment_Medium_SD	stormwater	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	6	unresolved:no deterministic semantic component	environment_medium
Environment_Medium_SD	aquarium/aquaculture water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	4	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	landfill/leachate water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	compatible_no_action	3	environment_medium:environmental medium	environment_medium
