field	standardized_value	primary_semantic_class	secondary_semantic_classes	semantic_components	confidence	field_compatibility	additive_destinations	remove_from_current_field	review_required	action_class	row_count	reason	expected_semantic_classes
Environment_Medium_SD_Broad	agricultural fecal material	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	4625	unresolved:no deterministic semantic component	environment_medium
Environment_Medium_SD_Broad	laboratory environment	environment_broad_scale		environment_broad_scale:laboratory environment	high	incompatible	Environment_Broad_Scale_SD	true	true	manual_review	2251	environment_broad_scale:laboratory environment	environment_medium
Environment_Medium_SD_Broad	culture medium	sample_material	sample_processing	sample_material:culture medium|sample_processing:culture medium/preparation	medium	incompatible	Sample_Material_SD|Sample_Type_SD|Sample_Processing_SD	true	true	manual_review	2229	sample_material:culture medium; sample_processing:culture medium/preparation	environment_medium
Environment_Medium_SD_Broad	built environment	environment_broad_scale		environment_broad_scale:broad environmental setting	high	incompatible	Environment_Broad_Scale_SD	true	true	manual_review	1758	environment_broad_scale:broad environmental setting	environment_medium
Environment_Medium_SD_Broad	healthcare-associated environment	environment_broad_scale		environment_broad_scale:broad environmental setting	high	incompatible	Environment_Broad_Scale_SD	true	true	manual_review	1030	environment_broad_scale:broad environmental setting	environment_medium
Environment_Medium_SD_Broad	biological/clinical product	source_context		source_context:broad source context	high	incompatible	Isolation_Source_SD	true	true	manual_review	826	source_context:broad source context	environment_medium
Environment_Medium_SD_Broad	environmental/geologic material	source_context		source_context:environmental or geologic source context	high	incompatible	Isolation_Source_SD	true	true	manual_review	434	source_context:environmental or geologic source context	environment_medium
Environment_Medium_SD_Broad	surface sample	environment_local_scale		environment_local_scale:local environmental or facility feature	high	incompatible	Environment_Local_Scale_SD	true	true	manual_review	379	environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD_Broad	metadata descriptor / non-source	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	146	unresolved:no deterministic semantic component	environment_medium
Environment_Medium_SD_Broad	clinical fluid/material	sample_material		sample_material:clinical fluid or purulent material	high	incompatible	Sample_Material_SD|Sample_Type_SD	true	true	manual_review	65	sample_material:clinical fluid or purulent material	environment_medium
Host_Anatomical_Site_SD	feces/stool	anatomical_material	sample_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	incompatible	Host_Anatomical_Material_SD|Sample_Material_SD|Sample_Type_SD	true	true	manual_review	23405	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_site
Host_Anatomical_Site_SD	cecal/gut content	anatomical_material	sample_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	incompatible	Host_Anatomical_Material_SD|Sample_Material_SD|Sample_Type_SD	true	true	manual_review	9821	sample_material:physical specimen/material; anatomical_material:host anatomical material	anatomical_site
Isolation_Site_SD	plant root/rhizosphere	environment_local_scale	host_context	environment_local_scale:local environmental or facility feature|host_context:host-associated context|environment_local_scale:rhizosphere|host_context:plant-associated	medium	incompatible	Environment_Local_Scale_SD|Host_Context_SD	true	true	manual_review	8567	environment_local_scale:local environmental or facility feature; host_context:host-associated context; environment_local_scale:rhizosphere; host_context:plant-associated	anatomical_site
Isolation_Site_SD	phyllosphere	environment_local_scale	host_context	environment_local_scale:phyllosphere|host_context:plant-associated	medium	incompatible	Environment_Local_Scale_SD|Host_Context_SD	true	true	manual_review	242	environment_local_scale:phyllosphere; host_context:plant-associated	anatomical_site
Isolation_Site_SD	endosphere	environment_local_scale	host_context	environment_local_scale:endosphere/plant internal compartment|host_context:plant-associated	medium	incompatible	Environment_Local_Scale_SD|Host_Context_SD	true	true	manual_review	55	environment_local_scale:endosphere/plant internal compartment; host_context:plant-associated	anatomical_site
Isolation_Site_SD	catheter	source_context	collection_device	collection_device:catheter|source_context:medical device	high	incompatible	Isolation_Source_SD|Sample_Collection_Device_SD	true	true	confirmed_high_confidence_fix	2	collection_device:catheter; source_context:medical device	anatomical_site
Sample_Material_SD	plant material	host_context		host_context:host-associated context	high	incompatible	Host_Context_SD	true	true	manual_review	234	host_context:host-associated context	sample_material
Sampling_Context_SD	clinical subject	source_context		source_context:broad source context	high	incompatible	Isolation_Source_SD	true	true	manual_review	6141	source_context:broad source context	sampling_context
Sampling_Context_SD	plant-associated	host_context		host_context:host-associated context	high	incompatible	Host_Context_SD	true	true	manual_review	1891	host_context:host-associated context	sampling_context
