field	standardized_value	primary_semantic_class	secondary_semantic_classes	semantic_components	confidence	field_compatibility	additive_destinations	remove_from_current_field	review_required	action_class	row_count	reason	expected_semantic_classes
Environment_Broad_Scale_SD	host-associated environment	environment_broad_scale	host_context|source_context	environment_broad_scale:broad environmental setting|host_context:host-associated context|source_context:broad source context	medium	compatible_composite	Host_Context_SD|Isolation_Source_SD	false	true	composite_requires_split	19347	environment_broad_scale:broad environmental setting; host_context:host-associated context; source_context:broad source context	environment_broad_scale
Environment_Broad_Scale_SD	host-associated gut environment	source_context	host_context	host_context:host-associated context|source_context:broad source context	medium	incompatible	Isolation_Source_SD|Host_Context_SD	true	true	manual_review	17028	host_context:host-associated context; source_context:broad source context	environment_broad_scale
Environment_Broad_Scale_SD	plant-associated environment	environment_broad_scale	host_context	environment_broad_scale:broad environmental setting|host_context:host-associated context	medium	compatible_composite	Host_Context_SD	false	true	composite_requires_split	15467	environment_broad_scale:broad environmental setting; host_context:host-associated context	environment_broad_scale
Environment_Broad_Scale_SD	estuarine environment	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	9898	unresolved:no deterministic semantic component	environment_broad_scale
Environment_Broad_Scale_SD	built/urban environment	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	6676	unresolved:no deterministic semantic component	environment_broad_scale
Environment_Broad_Scale_SD	laboratory environment	environment_broad_scale	environment_local_scale	environment_local_scale:local environmental or facility feature|environment_broad_scale:broad environmental setting	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	2649	environment_local_scale:local environmental or facility feature; environment_broad_scale:broad environmental setting	environment_broad_scale
Environment_Broad_Scale_SD	agricultural environment	environment_broad_scale		environment_broad_scale:broad environmental setting	high	compatible		false	false	legacy_compatibility_label	1801	environment_broad_scale:broad environmental setting	environment_broad_scale
Environment_Broad_Scale_SD	geothermal environment	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	963	unresolved:no deterministic semantic component	environment_broad_scale
Environment_Broad_Scale_SD	air/built environment	environment_broad_scale	environment_medium	environment_medium:environmental medium|environment_broad_scale:broad environmental setting	medium	compatible_composite	Environment_Medium_SD	false	true	composite_requires_split	792	environment_medium:environmental medium; environment_broad_scale:broad environmental setting	environment_broad_scale
Environment_Broad_Scale_SD	anthropogenic environment	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	705	unresolved:no deterministic semantic component	environment_broad_scale
Environment_Broad_Scale_SD	anthropogenic terrestrial biome	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	359	unresolved:no deterministic semantic component	environment_broad_scale
Environment_Broad_Scale_SD	built environment	environment_broad_scale		environment_broad_scale:broad environmental setting	high	compatible		false	false	legacy_compatibility_label	109	environment_broad_scale:broad environmental setting	environment_broad_scale
Environment_Local_Scale_SD	gut/fecal local context	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	407314	unresolved:no deterministic semantic component	care_setting|environment_local_scale
Environment_Local_Scale_SD	lake	environment_local_scale		environment_local_scale:local environmental or facility feature	high	compatible		false	false	legacy_compatibility_label	42079	environment_local_scale:local environmental or facility feature	care_setting|environment_local_scale
Environment_Local_Scale_SD	healthcare facility	environment_local_scale		environment_local_scale:local environmental or facility feature	high	compatible		false	false	legacy_compatibility_label	26917	environment_local_scale:local environmental or facility feature	care_setting|environment_local_scale
Environment_Local_Scale_SD	coastal area	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	17767	unresolved:no deterministic semantic component	care_setting|environment_local_scale
Environment_Local_Scale_SD	hot spring	environment_local_scale		environment_local_scale:local environmental or facility feature	high	compatible		false	false	legacy_compatibility_label	16510	environment_local_scale:local environmental or facility feature	care_setting|environment_local_scale
Environment_Local_Scale_SD	activated sludge	environment_medium		environment_medium:environmental medium	high	incompatible	Environment_Medium_SD	true	true	confirmed_high_confidence_fix	13130	environment_medium:environmental medium	care_setting|environment_local_scale
Environment_Local_Scale_SD	groundwater	environment_medium		environment_medium:groundwater	high	incompatible	Environment_Medium_SD	true	true	confirmed_high_confidence_fix	12834	environment_medium:groundwater	care_setting|environment_local_scale
Environment_Local_Scale_SD	river	environment_local_scale		environment_local_scale:river	high	compatible		false	false	legacy_compatibility_label	12246	environment_local_scale:river	care_setting|environment_local_scale
Environment_Local_Scale_SD	wetland	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	10771	unresolved:no deterministic semantic component	care_setting|environment_local_scale
Environment_Local_Scale_SD	stream	environment_local_scale		environment_local_scale:local environmental or facility feature	high	compatible		false	false	legacy_compatibility_label	8963	environment_local_scale:local environmental or facility feature	care_setting|environment_local_scale
Environment_Local_Scale_SD	farm	environment_local_scale		environment_local_scale:farm	high	compatible		false	false	legacy_compatibility_label	7259	environment_local_scale:farm	care_setting|environment_local_scale
Environment_Local_Scale_SD	urban area	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	6195	unresolved:no deterministic semantic component	care_setting|environment_local_scale
Environment_Local_Scale_SD	agricultural land	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	5599	unresolved:no deterministic semantic component	care_setting|environment_local_scale
Environment_Local_Scale_SD	estuary	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	4819	unresolved:no deterministic semantic component	care_setting|environment_local_scale
Environment_Local_Scale_SD	cold seep	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	4658	unresolved:no deterministic semantic component	care_setting|environment_local_scale
Environment_Local_Scale_SD	pond	environment_local_scale		environment_local_scale:pond	high	compatible		false	false	legacy_compatibility_label	3998	environment_local_scale:pond	care_setting|environment_local_scale
Environment_Local_Scale_SD	intensive care unit	care_setting		care_setting:care setting	high	compatible	Host_Care_Setting_SD	false	false	additive_axis_enrichment	2869	care_setting:care setting	care_setting|environment_local_scale
Environment_Local_Scale_SD	cave	environment_local_scale		environment_local_scale:local environmental or facility feature	high	compatible		false	false	legacy_compatibility_label	2697	environment_local_scale:local environmental or facility feature	care_setting|environment_local_scale
Environment_Local_Scale_SD	laboratory	environment_local_scale		environment_local_scale:local environmental or facility feature	high	compatible		false	false	legacy_compatibility_label	2481	environment_local_scale:local environmental or facility feature	care_setting|environment_local_scale
Environment_Local_Scale_SD	agricultural environment	environment_broad_scale		environment_broad_scale:broad environmental setting	high	incompatible	Environment_Broad_Scale_SD	true	true	confirmed_high_confidence_fix	1441	environment_broad_scale:broad environmental setting	care_setting|environment_local_scale
Environment_Local_Scale_SD	food processing facility	environment_local_scale	food_commodity	food_commodity:food or commodity context|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Isolation_Source_SD|Sample_Type_SD	false	true	composite_requires_split	1415	food_commodity:food or commodity context; environment_local_scale:local environmental or facility feature	care_setting|environment_local_scale
Environment_Local_Scale_SD	dairy farm	environment_local_scale	food_commodity	food_commodity:food or commodity context|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Isolation_Source_SD|Sample_Type_SD	false	true	composite_requires_split	1225	food_commodity:food or commodity context; environment_local_scale:local environmental or facility feature	care_setting|environment_local_scale
Environment_Local_Scale_SD	glacier	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	1175	unresolved:no deterministic semantic component	care_setting|environment_local_scale
Environment_Local_Scale_SD	canal	environment_local_scale		environment_local_scale:local environmental or facility feature	high	compatible		false	false	legacy_compatibility_label	952	environment_local_scale:local environmental or facility feature	care_setting|environment_local_scale
Environment_Local_Scale_SD	subsurface shale	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	881	unresolved:no deterministic semantic component	care_setting|environment_local_scale
Environment_Local_Scale_SD	long-term care facility	environment_local_scale	care_setting	care_setting:care setting|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Host_Care_Setting_SD	false	true	composite_requires_split	843	care_setting:care setting; environment_local_scale:local environmental or facility feature	care_setting|environment_local_scale
Environment_Local_Scale_SD	irrigation canal	environment_local_scale		environment_local_scale:local environmental or facility feature	high	compatible		false	false	legacy_compatibility_label	840	environment_local_scale:local environmental or facility feature	care_setting|environment_local_scale
Environment_Local_Scale_SD	non-food-contact surface	environment_local_scale	food_commodity	food_commodity:food or commodity context|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Isolation_Source_SD|Sample_Type_SD	false	true	composite_requires_split	809	food_commodity:food or commodity context; environment_local_scale:local environmental or facility feature	care_setting|environment_local_scale
Environment_Local_Scale_SD	surface water layer	environment_local_scale	environment_medium	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Medium_SD	false	true	composite_requires_split	795	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	care_setting|environment_local_scale
Environment_Local_Scale_SD	agricultural field	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	579	unresolved:no deterministic semantic component	care_setting|environment_local_scale
Environment_Local_Scale_SD	rumen/gut content	sample_material	anatomical_material	sample_material:physical specimen/material|anatomical_material:host anatomical material	medium	incompatible	Sample_Material_SD|Sample_Type_SD|Host_Anatomical_Material_SD	true	true	manual_review	474	sample_material:physical specimen/material; anatomical_material:host anatomical material	care_setting|environment_local_scale
Environment_Local_Scale_SD	food-contact surface	environment_local_scale	food_commodity	food_commodity:food or commodity context|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Isolation_Source_SD|Sample_Type_SD	false	true	composite_requires_split	373	food_commodity:food or commodity context; environment_local_scale:local environmental or facility feature	care_setting|environment_local_scale
Environment_Local_Scale_SD	cleanroom floor	environment_local_scale		environment_local_scale:local environmental or facility feature	high	compatible		false	false	legacy_compatibility_label	325	environment_local_scale:local environmental or facility feature	care_setting|environment_local_scale
Environment_Local_Scale_SD	cleanroom	environment_local_scale		environment_local_scale:local environmental or facility feature	high	compatible		false	false	legacy_compatibility_label	181	environment_local_scale:local environmental or facility feature	care_setting|environment_local_scale
Environment_Local_Scale_SD	environmental surface	environment_local_scale		environment_local_scale:local environmental or facility feature	high	compatible		false	false	legacy_compatibility_label	174	environment_local_scale:local environmental or facility feature	care_setting|environment_local_scale
Environment_Local_Scale_SD	agricultural ecosystem	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	127	unresolved:no deterministic semantic component	care_setting|environment_local_scale
Environment_Local_Scale_SD	mariculture biome	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	43	unresolved:no deterministic semantic component	care_setting|environment_local_scale
Environment_Local_Scale_SD	agricultural feature	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	25	unresolved:no deterministic semantic component	care_setting|environment_local_scale
Environment_Local_Scale_SD	healthcare facility surface	environment_local_scale		environment_local_scale:local environmental or facility feature	high	compatible		false	false	legacy_compatibility_label	5	environment_local_scale:local environmental or facility feature	care_setting|environment_local_scale
Environment_Local_Scale_SD	biofilter	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	3	unresolved:no deterministic semantic component	care_setting|environment_local_scale
Environment_Local_Scale_SD	hypolithic environment	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	3	unresolved:no deterministic semantic component	care_setting|environment_local_scale
Environment_Local_Scale_SD	built environment surface	environment_local_scale	environment_broad_scale	environment_local_scale:local environmental or facility feature|environment_broad_scale:broad environmental setting	medium	compatible_composite	Environment_Broad_Scale_SD	false	true	composite_requires_split	1	environment_local_scale:local environmental or facility feature; environment_broad_scale:broad environmental setting	care_setting|environment_local_scale
Environment_Medium_SD	soil	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	97507	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	sediment	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	64607	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	marine	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	40376	unresolved:no deterministic semantic component	environment_medium
Environment_Medium_SD	wastewater	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	38809	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	agricultural/food-production water	environment_medium	food_commodity	food_commodity:food or commodity context|environment_medium:environmental medium	medium	compatible_composite	Isolation_Source_SD|Sample_Type_SD	false	true	composite_requires_split	34580	food_commodity:food or commodity context; environment_medium:environmental medium	environment_medium
Environment_Medium_SD	air	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	33033	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	seawater	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	30305	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	freshwater	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	24058	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	lake water	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	17515	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	groundwater	environment_medium		environment_medium:groundwater	high	compatible		false	false	legacy_compatibility_label	11342	environment_medium:groundwater	environment_medium
Environment_Medium_SD	activated sludge	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	8104	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	environmental material	source_context		source_context:broad source context	high	incompatible	Isolation_Source_SD	true	true	confirmed_high_confidence_fix	7929	source_context:broad source context	environment_medium
Environment_Medium_SD	biofilm	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	6560	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	estuarine water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	6379	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	river water	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	6305	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	marine sediment	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	6246	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	sewage	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	5921	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	5560	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	tidal flat sediment	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	5263	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	manure	environment_medium	sample_material	sample_material:manure/fecal material|environment_medium:agricultural organic material	high	compatible_composite	Sample_Material_SD|Sample_Type_SD	false	true	composite_requires_split	4625	sample_material:manure/fecal material; environment_medium:agricultural organic material	environment_medium
Environment_Medium_SD	leachate	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	3937	unresolved:no deterministic semantic component	environment_medium
Environment_Medium_SD	sludge	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	3204	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	environmental water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	2924	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	surface water	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	2882	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	laboratory	environment_local_scale		environment_local_scale:local environmental or facility feature	high	incompatible	Environment_Local_Scale_SD	true	true	confirmed_high_confidence_fix	2251	environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	culture medium	sample_processing		sample_processing:processing or molecular preparation	high	incompatible	Sample_Processing_SD	true	true	confirmed_high_confidence_fix	2229	sample_processing:processing or molecular preparation	environment_medium
Environment_Medium_SD	pond water	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	2221	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	hot spring water	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	1989	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	saline/brine water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	1919	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	hospital wastewater	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	1445	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	built-environment water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	1374	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	sea ice	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	1317	unresolved:no deterministic semantic component	environment_medium
Environment_Medium_SD	healthcare facility	environment_local_scale		environment_local_scale:local environmental or facility feature	high	incompatible	Environment_Local_Scale_SD	true	true	confirmed_high_confidence_fix	1029	environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	drinking/distribution water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	996	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	water column	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	972	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	hospital sewage	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	942	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	brackish water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	852	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	subsurface shale	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	847	unresolved:no deterministic semantic component	environment_medium
Environment_Medium_SD	cryoconite	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	835	unresolved:no deterministic semantic component	environment_medium
Environment_Medium_SD	biological product	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	826	unresolved:no deterministic semantic component	environment_medium
Environment_Medium_SD	biological waste material	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	796	unresolved:no deterministic semantic component	environment_medium
Environment_Medium_SD	canal water	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	741	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	chemically distinct water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	634	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	spring water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	625	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	environmental sample	sampling_context		sampling_context:sampling context	high	incompatible	Sampling_Context_SD	true	true	confirmed_high_confidence_fix	463	sampling_context:sampling context	environment_medium
Environment_Medium_SD	glacier	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	434	unresolved:no deterministic semantic component	environment_medium
Environment_Medium_SD	compost	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	395	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	built environment surface	environment_local_scale	environment_broad_scale	environment_local_scale:local environmental or facility feature|environment_broad_scale:broad environmental setting	medium	incompatible	Environment_Local_Scale_SD|Environment_Broad_Scale_SD	true	true	manual_review	384	environment_local_scale:local environmental or facility feature; environment_broad_scale:broad environmental setting	environment_medium
Environment_Medium_SD	dust	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	380	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	surface/open water	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	379	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	agricultural organic material	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	297	unresolved:no deterministic semantic component	environment_medium
Environment_Medium_SD	natural/free-living	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	290	unresolved:no deterministic semantic component	environment_medium
Environment_Medium_SD	irrigation water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	261	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	agricultural/aquaculture water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	217	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	geologic/produced water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	153	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	metadata descriptor/non-source	unresolved		unresolved:no deterministic semantic component	low	incompatible	admin_review	false	true	classifier_uncertain	146	unresolved:no deterministic semantic component	environment_medium
Environment_Medium_SD	produced water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	121	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	salt marsh sediment	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	116	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	ice water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	100	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	Oyster pond	food_commodity	environment_local_scale	food_commodity:food or commodity context|environment_local_scale:local environmental or facility feature	medium	incompatible	Isolation_Source_SD|Sample_Type_SD|Environment_Local_Scale_SD	true	true	manual_review	86	food_commodity:food or commodity context; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	mud/sediment	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	77	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	drainage/runoff water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	51	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	domestic wastewater	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	29	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	mine water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	27	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	food-processing water	environment_medium	food_commodity	food_commodity:food or commodity context|environment_medium:environmental medium	medium	compatible_composite	Isolation_Source_SD|Sample_Type_SD	false	true	composite_requires_split	23	food_commodity:food or commodity context; environment_medium:environmental medium	environment_medium
Environment_Medium_SD	cave/cryoconite water	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	22	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	pond sediment	environment_medium	environment_local_scale	environment_medium:environmental medium|environment_local_scale:local environmental or facility feature	medium	compatible_composite	Environment_Local_Scale_SD	false	true	composite_requires_split	22	environment_medium:environmental medium; environment_local_scale:local environmental or facility feature	environment_medium
Environment_Medium_SD	drainage water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	14	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	wastewater/sewage treatment plant	environment_medium	host_context	environment_medium:environmental medium|host_context:host-associated context	medium	compatible_composite	Host_Context_SD	false	true	composite_requires_split	11	environment_medium:environmental medium; host_context:host-associated context	environment_medium
Environment_Medium_SD	water/sediment mixture	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	10	environment_medium:environmental medium	environment_medium
Environment_Medium_SD	running water	environment_medium		environment_medium:environmental medium	high	compatible		false	false	legacy_compatibility_label	8	environment_medium:environmental medium	environment_medium
